indicator_id,region,metric_kind,scope,key,old_value,old_at,new_value,new_at,abs_diff,rel_diff_pct
ember-generation-cn,cn,generation,calendar_year_mean,2016,497.5942,n=12,497.5922,n=12,0.0019,0.0
ember-generation-cn,cn,generation,calendar_year_mean,2017,531.2833,n=12,531.2826,n=12,0.0008,0.0
ember-generation-cn,cn,generation,calendar_year_mean,2018,582.0392,n=12,582.0222,n=12,0.017,0.003
ember-generation-cn,cn,generation,calendar_year_mean,2019,611.0758,n=12,611.016,n=12,0.0598,0.01
ember-generation-cn,cn,generation,calendar_year_mean,2020,635.0417,n=12,635.0926,n=12,0.0509,0.008
ember-generation-cn,cn,generation,calendar_year_mean,2021,697.245,n=12,697.6009,n=12,0.3559,0.051
ember-generation-cn,cn,generation,calendar_year_mean,2022,724.025,n=12,724.0192,n=12,0.0058,0.001
ember-generation-cn,cn,generation,calendar_year_mean,2023,775.1917,n=12,775.191,n=12,0.0007,0.0
ember-generation-cn,cn,generation,calendar_year_mean,2024,825.0875,n=12,825.956,n=12,0.8685,0.105
ember-generation-cn,cn,generation,calendar_year_mean,2025,865.99,n=12,865.7698,n=12,0.2202,0.025
ember-generation-cn,cn,generation,period_min,all,432.11,2015-02,398.18,2016-02,33.93,7.852
ember-generation-cn,cn,generation,period_max,all,1014.53,2025-08,1040.562,2026-07,26.032,2.566
ember-generation-de,de,generation,latest_common_month,2026-06,38.31,,38.31,,0.0,0.0
ember-generation-de,de,generation,calendar_year_mean,2015,49.7142,n=12,49.7142,n=12,0.0,0.0
ember-generation-de,de,generation,calendar_year_mean,2016,49.875,n=12,49.875,n=12,0.0,0.0
ember-generation-de,de,generation,calendar_year_mean,2017,50.2942,n=12,50.2942,n=12,0.0,0.0
ember-generation-de,de,generation,calendar_year_mean,2018,49.6392,n=12,49.6392,n=12,0.0,0.0
ember-generation-de,de,generation,calendar_year_mean,2019,47.4392,n=12,47.4392,n=12,0.0,0.0
ember-generation-de,de,generation,calendar_year_mean,2020,45.0425,n=12,45.0425,n=12,0.0,0.0
ember-generation-de,de,generation,calendar_year_mean,2021,46.0575,n=12,46.0575,n=12,0.0,0.0
ember-generation-de,de,generation,calendar_year_mean,2022,45.3583,n=12,45.3583,n=12,0.0,0.0
ember-generation-de,de,generation,calendar_year_mean,2023,40.0042,n=12,40.0042,n=12,0.0,0.0
ember-generation-de,de,generation,calendar_year_mean,2024,38.89,n=12,38.89,n=12,0.0,0.0
ember-generation-de,de,generation,calendar_year_mean,2025,39.215,n=12,39.215,n=12,0.0,0.0
ember-generation-de,de,generation,period_min,all,33.57,2023-08,33.57,2023-08,0.0,0.0
ember-generation-de,de,generation,period_max,all,58.69,2017-01,58.69,2017-01,0.0,0.0
ember-generation-gb,gb,generation,latest_common_month,2026-06,18.45,,21.047,,2.597,14.076
ember-generation-gb,gb,generation,calendar_year_mean,2015,23.8983,n=12,26.0051,n=12,2.1068,8.815
ember-generation-gb,gb,generation,calendar_year_mean,2016,23.7208,n=12,25.9203,n=12,2.1995,9.272
ember-generation-gb,gb,generation,calendar_year_mean,2017,23.45,n=12,26.0862,n=12,2.6362,11.242
ember-generation-gb,gb,generation,calendar_year_mean,2018,23.075,n=12,25.5185,n=12,2.4435,10.589
ember-generation-gb,gb,generation,calendar_year_mean,2019,22.2725,n=12,25.2198,n=12,2.9473,13.233
ember-generation-gb,gb,generation,calendar_year_mean,2020,21.25,n=12,24.1421,n=12,2.8921,13.61
ember-generation-gb,gb,generation,calendar_year_mean,2021,21.0433,n=12,24.2422,n=12,3.1989,15.202
ember-generation-gb,gb,generation,calendar_year_mean,2022,22.5467,n=12,25.7697,n=12,3.2231,14.295
ember-generation-gb,gb,generation,calendar_year_mean,2023,19.8408,n=12,23.092,n=12,3.2512,16.386
ember-generation-gb,gb,generation,calendar_year_mean,2024,19.435,n=12,22.6606,n=12,3.2256,16.597
ember-generation-gb,gb,generation,calendar_year_mean,2025,20.1225,n=12,23.4292,n=12,3.3068,16.433
ember-generation-gb,gb,generation,period_min,all,16.19,2024-06,19.073,2024-06,2.883,17.807
ember-generation-gb,gb,generation,period_max,all,29.6,2017-01,32.385,2017-01,2.785,9.409
ember-generation-jp,jp,generation,latest_common_month,2026-06,,,67.86,,,
ember-generation-jp,jp,generation,calendar_year_mean,2018,77.8789,n=9,77.8789,n=9,0.0,0.0
ember-generation-jp,jp,generation,calendar_year_mean,2019,77.725,n=12,77.725,n=12,0.0,0.0
ember-generation-jp,jp,generation,calendar_year_mean,2020,75.2958,n=12,75.2958,n=12,0.0,0.0
ember-generation-jp,jp,generation,calendar_year_mean,2021,77.245,n=12,77.245,n=12,0.0,0.0
ember-generation-jp,jp,generation,calendar_year_mean,2022,77.6283,n=12,77.6283,n=12,0.0,0.0
ember-generation-jp,jp,generation,calendar_year_mean,2023,75.9492,n=12,75.9492,n=12,0.0,0.0
ember-generation-jp,jp,generation,calendar_year_mean,2024,76.1358,n=12,76.1358,n=12,0.0,0.0
ember-generation-jp,jp,generation,calendar_year_mean,2025,77.2883,n=12,77.2883,n=12,0.0,0.0
ember-generation-jp,jp,generation,period_min,all,62.36,2020-05,62.36,2020-05,0.0,0.0
ember-generation-jp,jp,generation,period_max,all,92.47,2022-01,92.47,2022-01,0.0,0.0
ember-generation-us,us,generation,latest_common_month,2026-06,412.84,,412.713,,0.127,0.031
ember-generation-us,us,generation,calendar_year_mean,2015,340.34,n=12,340.3325,n=12,0.0075,0.002
ember-generation-us,us,generation,calendar_year_mean,2016,340.6308,n=12,340.6297,n=12,0.0012,0.0
ember-generation-us,us,generation,calendar_year_mean,2017,337.695,n=12,337.6927,n=12,0.0023,0.001
ember-generation-us,us,generation,calendar_year_mean,2018,350.1308,n=12,350.1302,n=12,0.0007,0.0
ember-generation-us,us,generation,calendar_year_mean,2019,346.5317,n=12,346.5329,n=12,0.0013,0.0
ember-generation-us,us,generation,calendar_year_mean,2020,336.93,n=12,336.9316,n=12,0.0016,0.0
ember-generation-us,us,generation,calendar_year_mean,2021,346.1358,n=12,346.1349,n=12,0.0009,0.0
ember-generation-us,us,generation,calendar_year_mean,2022,357.24,n=12,357.2414,n=12,0.0014,0.0
ember-generation-us,us,generation,calendar_year_mean,2023,354.4883,n=12,354.4935,n=12,0.0052,0.001
ember-generation-us,us,generation,calendar_year_mean,2024,365.9167,n=12,365.9198,n=12,0.0032,0.001
ember-generation-us,us,generation,calendar_year_mean,2025,376.6508,n=12,376.6492,n=12,0.0017,0.0
ember-generation-us,us,generation,period_min,all,277.51,2001-04,277.522,2001-04,0.012,0.004
ember-generation-us,us,generation,period_max,all,455.77,2025-07,470.748,2026-07,14.978,3.286
ember-share-bioenergy-cn,cn,share-bioenergy,latest_common_month,2026-06,,,1.241,,,
ember-share-bioenergy-cn,cn,share-bioenergy,calendar_year_mean,2015,0.9267,n=12,0.9267,n=12,0.0,0.0
ember-share-bioenergy-cn,cn,share-bioenergy,calendar_year_mean,2016,1.0608,n=12,0.7934,n=12,0.2674,25.208
ember-share-bioenergy-cn,cn,share-bioenergy,calendar_year_mean,2017,1.1925,n=12,0.8999,n=12,0.2926,24.535
ember-share-bioenergy-cn,cn,share-bioenergy,calendar_year_mean,2018,1.2917,n=12,0.9419,n=12,0.3498,27.077
ember-share-bioenergy-cn,cn,share-bioenergy,calendar_year_mean,2019,1.5083,n=12,1.0621,n=12,0.4463,29.586
ember-share-bioenergy-cn,cn,share-bioenergy,calendar_year_mean,2020,1.7425,n=12,1.1931,n=12,0.5494,31.53
ember-share-bioenergy-cn,cn,share-bioenergy,calendar_year_mean,2021,1.9317,n=12,1.2386,n=12,0.6931,35.88
ember-share-bioenergy-cn,cn,share-bioenergy,calendar_year_mean,2022,2.0483,n=12,1.2677,n=12,0.7807,38.112
ember-share-bioenergy-cn,cn,share-bioenergy,calendar_year_mean,2023,2.0725,n=12,1.286,n=12,0.7865,37.949
ember-share-bioenergy-cn,cn,share-bioenergy,calendar_year_mean,2024,2.0467,n=12,1.2616,n=12,0.7851,38.359
ember-share-bioenergy-cn,cn,share-bioenergy,calendar_year_mean,2025,1.9308,n=12,1.3271,n=12,0.6037,31.269
ember-share-bioenergy-cn,cn,share-bioenergy,period_min,all,0.86,2015-09,0.667,2016-08,0.193,22.442
ember-share-bioenergy-cn,cn,share-bioenergy,period_max,all,2.23,2022-02,1.566,2022-02,0.664,29.776
ember-share-bioenergy-de,de,share-bioenergy,latest_common_month,2026-06,7.96,,7.961,,0.001,0.013
ember-share-bioenergy-de,de,share-bioenergy,calendar_year_mean,2015,7.6283,n=12,7.6302,n=12,0.0018,0.024
ember-share-bioenergy-de,de,share-bioenergy,calendar_year_mean,2016,7.7417,n=12,7.742,n=12,0.0003,0.004
ember-share-bioenergy-de,de,share-bioenergy,calendar_year_mean,2017,7.7183,n=12,7.7179,n=12,0.0004,0.005
ember-share-bioenergy-de,de,share-bioenergy,calendar_year_mean,2018,7.8742,n=12,7.8734,n=12,0.0008,0.01
ember-share-bioenergy-de,de,share-bioenergy,calendar_year_mean,2019,7.4208,n=12,7.4206,n=12,0.0003,0.003
ember-share-bioenergy-de,de,share-bioenergy,calendar_year_mean,2020,7.9992,n=12,7.9993,n=12,0.0002,0.002
ember-share-bioenergy-de,de,share-bioenergy,calendar_year_mean,2021,7.5292,n=12,7.5276,n=12,0.0016,0.021
ember-share-bioenergy-de,de,share-bioenergy,calendar_year_mean,2022,8.0992,n=12,8.0998,n=12,0.0007,0.008
ember-share-bioenergy-de,de,share-bioenergy,calendar_year_mean,2023,8.8092,n=12,8.8085,n=12,0.0007,0.008
ember-share-bioenergy-de,de,share-bioenergy,calendar_year_mean,2024,8.875,n=12,8.8745,n=12,0.0005,0.006
ember-share-bioenergy-de,de,share-bioenergy,calendar_year_mean,2025,8.6517,n=12,8.6509,n=12,0.0008,0.009
ember-share-bioenergy-de,de,share-bioenergy,period_min,all,6.55,2019-01,6.55,2019-01,0.0,0.0
ember-share-bioenergy-de,de,share-bioenergy,period_max,all,9.95,2023-08,9.949,2023-08,0.001,0.01
ember-share-bioenergy-gb,gb,share-bioenergy,latest_common_month,2026-06,6.4,,9.93,,3.53,55.156
ember-share-bioenergy-gb,gb,share-bioenergy,calendar_year_mean,2015,3.7725,n=12,8.1968,n=12,4.4243,117.279
ember-share-bioenergy-gb,gb,share-bioenergy,calendar_year_mean,2016,4.7142,n=12,8.416,n=12,3.7018,78.526
ember-share-bioenergy-gb,gb,share-bioenergy,calendar_year_mean,2017,4.9158,n=12,8.7229,n=12,3.8071,77.445
ember-share-bioenergy-gb,gb,share-bioenergy,calendar_year_mean,2018,5.9092,n=12,9.8533,n=12,3.9442,66.747
ember-share-bioenergy-gb,gb,share-bioenergy,calendar_year_mean,2019,6.4633,n=12,10.5521,n=12,4.0888,63.261
ember-share-bioenergy-gb,gb,share-bioenergy,calendar_year_mean,2020,7.1167,n=12,12.3707,n=12,5.254,73.827
ember-share-bioenergy-gb,gb,share-bioenergy,calendar_year_mean,2021,7.5492,n=12,12.7574,n=12,5.2082,68.991
ember-share-bioenergy-gb,gb,share-bioenergy,calendar_year_mean,2022,5.5358,n=12,10.6883,n=12,5.1525,93.075
ember-share-bioenergy-gb,gb,share-bioenergy,calendar_year_mean,2023,5.5433,n=12,11.2278,n=12,5.6844,102.545
ember-share-bioenergy-gb,gb,share-bioenergy,calendar_year_mean,2024,8.165,n=12,13.7101,n=12,5.5451,67.913
ember-share-bioenergy-gb,gb,share-bioenergy,calendar_year_mean,2025,8.325,n=12,13.5358,n=12,5.2108,62.592
ember-share-bioenergy-gb,gb,share-bioenergy,period_min,all,2.1,2015-01,5.31,2017-10,3.21,152.857
ember-share-bioenergy-gb,gb,share-bioenergy,period_max,all,10.31,2025-07,16.428,2025-07,6.118,59.34
ember-share-bioenergy-jp,jp,share-bioenergy,latest_common_month,2026-06,,,7.84,,,
ember-share-bioenergy-jp,jp,share-bioenergy,calendar_year_mean,2018,2.0689,n=9,2.0688,n=9,0.0001,0.005
ember-share-bioenergy-jp,jp,share-bioenergy,calendar_year_mean,2019,2.4333,n=12,2.433,n=12,0.0003,0.014
ember-share-bioenergy-jp,jp,share-bioenergy,calendar_year_mean,2020,3.1058,n=12,3.1046,n=12,0.0013,0.04
ember-share-bioenergy-jp,jp,share-bioenergy,calendar_year_mean,2021,4.0183,n=12,4.0181,n=12,0.0002,0.006
ember-share-bioenergy-jp,jp,share-bioenergy,calendar_year_mean,2022,4.7675,n=12,4.7661,n=12,0.0014,0.03
ember-share-bioenergy-jp,jp,share-bioenergy,calendar_year_mean,2023,5.7125,n=12,5.713,n=12,0.0005,0.009
ember-share-bioenergy-jp,jp,share-bioenergy,calendar_year_mean,2024,6.1142,n=12,6.1143,n=12,0.0002,0.003
ember-share-bioenergy-jp,jp,share-bioenergy,calendar_year_mean,2025,7.0567,n=12,7.057,n=12,0.0003,0.005
ember-share-bioenergy-jp,jp,share-bioenergy,period_min,all,1.73,2018-07,1.728,2018-07,0.002,0.116
ember-share-bioenergy-jp,jp,share-bioenergy,period_max,all,8.15,2025-10,8.152,2025-10,0.002,0.025
ember-share-bioenergy-us,us,share-bioenergy,latest_common_month,2026-06,0.88,,0.889,,0.009,1.023
ember-share-bioenergy-us,us,share-bioenergy,calendar_year_mean,2015,1.5675,n=12,1.5668,n=12,0.0007,0.048
ember-share-bioenergy-us,us,share-bioenergy,calendar_year_mean,2016,1.5492,n=12,1.5492,n=12,0.0,0.0
ember-share-bioenergy-us,us,share-bioenergy,calendar_year_mean,2017,1.5558,n=12,1.5568,n=12,0.001,0.064
ember-share-bioenergy-us,us,share-bioenergy,calendar_year_mean,2018,1.4817,n=12,1.4815,n=12,0.0002,0.011
ember-share-bioenergy-us,us,share-bioenergy,calendar_year_mean,2019,1.3892,n=12,1.3892,n=12,0.0001,0.006
ember-share-bioenergy-us,us,share-bioenergy,calendar_year_mean,2020,1.3658,n=12,1.3669,n=12,0.0011,0.079
ember-share-bioenergy-us,us,share-bioenergy,calendar_year_mean,2021,1.3158,n=12,1.3156,n=12,0.0002,0.019
ember-share-bioenergy-us,us,share-bioenergy,calendar_year_mean,2022,1.2158,n=12,1.2169,n=12,0.0011,0.089
ember-share-bioenergy-us,us,share-bioenergy,calendar_year_mean,2023,1.1175,n=12,1.1175,n=12,0.0,0.0
ember-share-bioenergy-us,us,share-bioenergy,calendar_year_mean,2024,1.0633,n=12,1.0646,n=12,0.0013,0.118
ember-share-bioenergy-us,us,share-bioenergy,calendar_year_mean,2025,1.0275,n=12,1.0282,n=12,0.0007,0.065
ember-share-bioenergy-us,us,share-bioenergy,period_min,all,0.88,2026-06,0.828,2026-07,0.052,5.909
ember-share-bioenergy-us,us,share-bioenergy,period_max,all,1.77,2015-11,1.774,2016-11,0.004,0.226
ember-share-coal-cn,cn,share-coal,latest_common_month,2026-06,,,50.082,,,
ember-share-coal-cn,cn,share-coal,calendar_year_mean,2015,72.1683,n=12,72.1683,n=12,0.0,0.0
ember-share-coal-cn,cn,share-coal,calendar_year_mean,2016,69.5758,n=12,69.3809,n=12,0.1949,0.28
ember-share-coal-cn,cn,share-coal,calendar_year_mean,2017,68.5942,n=12,68.3539,n=12,0.2402,0.35
ember-share-coal-cn,cn,share-coal,calendar_year_mean,2018,67.7,n=12,67.7161,n=12,0.0161,0.024
ember-share-coal-cn,cn,share-coal,calendar_year_mean,2019,66.2133,n=12,66.037,n=12,0.1763,0.266
ember-share-coal-cn,cn,share-coal,calendar_year_mean,2020,64.7425,n=12,64.4333,n=12,0.3092,0.478
ember-share-coal-cn,cn,share-coal,calendar_year_mean,2021,63.935,n=12,63.7223,n=12,0.2127,0.333
ember-share-coal-cn,cn,share-coal,calendar_year_mean,2022,62.2475,n=12,61.8088,n=12,0.4387,0.705
ember-share-coal-cn,cn,share-coal,calendar_year_mean,2023,61.88,n=12,61.6807,n=12,0.1993,0.322
ember-share-coal-cn,cn,share-coal,calendar_year_mean,2024,58.9233,n=12,58.6827,n=12,0.2406,0.408
ember-share-coal-cn,cn,share-coal,calendar_year_mean,2025,55.5942,n=12,55.0656,n=12,0.5286,0.951
ember-share-coal-cn,cn,share-coal,period_min,all,50.38,2026-05,50.082,2026-06,0.298,0.592
ember-share-coal-cn,cn,share-coal,period_max,all,77.84,2015-02,77.84,2015-02,0.0,0.0
ember-share-coal-de,de,share-coal,latest_common_month,2026-06,15.06,,15.061,,0.001,0.007
ember-share-coal-de,de,share-coal,calendar_year_mean,2015,41.925,n=12,41.9259,n=12,0.0009,0.002
ember-share-coal-de,de,share-coal,calendar_year_mean,2016,40.18,n=12,40.1787,n=12,0.0013,0.003
ember-share-coal-de,de,share-coal,calendar_year_mean,2017,36.5133,n=12,36.5121,n=12,0.0013,0.003
ember-share-coal-de,de,share-coal,calendar_year_mean,2018,35.3117,n=12,35.3135,n=12,0.0018,0.005
ember-share-coal-de,de,share-coal,calendar_year_mean,2019,27.4908,n=12,27.49,n=12,0.0008,0.003
ember-share-coal-de,de,share-coal,calendar_year_mean,2020,22.65,n=12,22.6496,n=12,0.0004,0.002
ember-share-coal-de,de,share-coal,calendar_year_mean,2021,27.235,n=12,27.2346,n=12,0.0004,0.002
ember-share-coal-de,de,share-coal,calendar_year_mean,2022,30.5967,n=12,30.5956,n=12,0.0011,0.004
ember-share-coal-de,de,share-coal,calendar_year_mean,2023,24.9675,n=12,24.9678,n=12,0.0003,0.001
ember-share-coal-de,de,share-coal,calendar_year_mean,2024,20.6567,n=12,20.6574,n=12,0.0008,0.004
ember-share-coal-de,de,share-coal,calendar_year_mean,2025,19.8042,n=12,19.8038,n=12,0.0003,0.002
ember-share-coal-de,de,share-coal,period_min,all,12.66,2025-06,12.659,2025-06,0.001,0.008
ember-share-coal-de,de,share-coal,period_max,all,49.05,2015-10,49.05,2015-10,0.0,0.0
ember-share-coal-gb,gb,share-coal,latest_common_month,2026-06,0.0,,0.0,,0.0,
ember-share-coal-gb,gb,share-coal,calendar_year_mean,2015,25.5292,n=12,23.4249,n=12,2.1043,8.243
ember-share-coal-gb,gb,share-coal,calendar_year_mean,2016,9.3733,n=12,8.609,n=12,0.7643,8.154
ember-share-coal-gb,gb,share-coal,calendar_year_mean,2017,6.6983,n=12,6.0767,n=12,0.6217,9.281
ember-share-coal-gb,gb,share-coal,calendar_year_mean,2018,5.2033,n=12,4.7358,n=12,0.4675,8.985
ember-share-coal-gb,gb,share-coal,calendar_year_mean,2019,2.0433,n=12,2.0999,n=12,0.0566,2.769
ember-share-coal-gb,gb,share-coal,calendar_year_mean,2020,1.5417,n=12,1.7216,n=12,0.1799,11.67
ember-share-coal-gb,gb,share-coal,calendar_year_mean,2021,1.9033,n=12,2.0549,n=12,0.1516,7.964
ember-share-coal-gb,gb,share-coal,calendar_year_mean,2022,1.5675,n=12,1.6694,n=12,0.1019,6.502
ember-share-coal-gb,gb,share-coal,calendar_year_mean,2023,1.1042,n=12,1.1472,n=12,0.043,3.894
ember-share-coal-gb,gb,share-coal,calendar_year_mean,2024,0.6442,n=12,0.5567,n=12,0.0875,13.583
ember-share-coal-gb,gb,share-coal,calendar_year_mean,2025,0.0,n=12,0.0,n=12,0.0,
ember-share-coal-gb,gb,share-coal,period_min,all,0.0,2020-05,0.0,2024-10,0.0,
ember-share-coal-gb,gb,share-coal,period_max,all,36.11,2015-03,32.935,2015-03,3.175,8.793
ember-share-coal-jp,jp,share-coal,latest_common_month,2026-06,,,26.879,,,
ember-share-coal-jp,jp,share-coal,calendar_year_mean,2018,30.4478,n=9,30.4484,n=9,0.0007,0.002
ember-share-coal-jp,jp,share-coal,calendar_year_mean,2019,30.4667,n=12,30.4654,n=12,0.0012,0.004
ember-share-coal-jp,jp,share-coal,calendar_year_mean,2020,30.755,n=12,30.7544,n=12,0.0006,0.002
ember-share-coal-jp,jp,share-coal,calendar_year_mean,2021,30.57,n=12,30.5691,n=12,0.0009,0.003
ember-share-coal-jp,jp,share-coal,calendar_year_mean,2022,31.1367,n=12,31.1362,n=12,0.0005,0.002
ember-share-coal-jp,jp,share-coal,calendar_year_mean,2023,29.3983,n=12,29.3982,n=12,0.0002,0.001
ember-share-coal-jp,jp,share-coal,calendar_year_mean,2024,28.9858,n=12,28.986,n=12,0.0002,0.001
ember-share-coal-jp,jp,share-coal,calendar_year_mean,2025,28.8058,n=12,28.8058,n=12,0.0,0.0
ember-share-coal-jp,jp,share-coal,period_min,all,21.93,2025-05,21.926,2025-05,0.004,0.018
ember-share-coal-jp,jp,share-coal,period_max,all,33.95,2022-11,33.949,2022-11,0.001,0.003
ember-share-coal-us,us,share-coal,latest_common_month,2026-06,13.88,,13.841,,0.039,0.281
ember-share-coal-us,us,share-coal,calendar_year_mean,2015,32.945,n=12,32.9457,n=12,0.0007,0.002
ember-share-coal-us,us,share-coal,calendar_year_mean,2016,30.0375,n=12,30.0384,n=12,0.0009,0.003
ember-share-coal-us,us,share-coal,calendar_year_mean,2017,29.66,n=12,29.6602,n=12,0.0002,0.001
ember-share-coal-us,us,share-coal,calendar_year_mean,2018,27.2633,n=12,27.2614,n=12,0.0019,0.007
ember-share-coal-us,us,share-coal,calendar_year_mean,2019,23.1317,n=12,23.1328,n=12,0.0012,0.005
ember-share-coal-us,us,share-coal,calendar_year_mean,2020,18.9108,n=12,18.9098,n=12,0.001,0.005
ember-share-coal-us,us,share-coal,calendar_year_mean,2021,21.4258,n=12,21.4256,n=12,0.0002,0.001
ember-share-coal-us,us,share-coal,calendar_year_mean,2022,19.3083,n=12,19.3067,n=12,0.0017,0.009
ember-share-coal-us,us,share-coal,calendar_year_mean,2023,15.725,n=12,15.7241,n=12,0.0009,0.006
ember-share-coal-us,us,share-coal,calendar_year_mean,2024,14.6958,n=12,14.6944,n=12,0.0014,0.01
ember-share-coal-us,us,share-coal,calendar_year_mean,2025,16.21,n=12,16.2098,n=12,0.0002,0.001
ember-share-coal-us,us,share-coal,period_min,all,11.6,2024-03,11.597,2024-03,0.003,0.026
ember-share-coal-us,us,share-coal,period_max,all,53.44,2001-01,53.437,2001-01,0.003,0.006
ember-share-gas-cn,cn,share-gas,latest_common_month,2026-06,,,2.697,,,
ember-share-gas-cn,cn,share-gas,calendar_year_mean,2015,2.6067,n=12,2.6067,n=12,0.0,0.0
ember-share-gas-cn,cn,share-gas,calendar_year_mean,2016,2.7958,n=12,3.1178,n=12,0.3219,11.514
ember-share-gas-cn,cn,share-gas,calendar_year_mean,2017,2.7508,n=12,3.1067,n=12,0.3558,12.935
ember-share-gas-cn,cn,share-gas,calendar_year_mean,2018,2.9483,n=12,3.0343,n=12,0.0859,2.914
ember-share-gas-cn,cn,share-gas,calendar_year_mean,2019,2.8883,n=12,3.1379,n=12,0.2496,8.641
ember-share-gas-cn,cn,share-gas,calendar_year_mean,2020,3.0858,n=12,3.3044,n=12,0.2186,7.083
ember-share-gas-cn,cn,share-gas,calendar_year_mean,2021,3.1633,n=12,3.2612,n=12,0.0978,3.093
ember-share-gas-cn,cn,share-gas,calendar_year_mean,2022,3.0042,n=12,3.2074,n=12,0.2033,6.766
ember-share-gas-cn,cn,share-gas,calendar_year_mean,2023,2.9808,n=12,3.1724,n=12,0.1916,6.427
ember-share-gas-cn,cn,share-gas,calendar_year_mean,2024,3.0133,n=12,3.1998,n=12,0.1865,6.189
ember-share-gas-cn,cn,share-gas,calendar_year_mean,2025,2.8425,n=12,3.2108,n=12,0.3683,12.958
ember-share-gas-cn,cn,share-gas,period_min,all,2.41,2015-09,2.41,2015-09,0.0,0.0
ember-share-gas-cn,cn,share-gas,period_max,all,3.36,2020-12,4.068,2022-08,0.708,21.071
ember-share-gas-de,de,share-gas,latest_common_month,2026-06,12.22,,12.216,,0.004,0.033
ember-share-gas-de,de,share-gas,calendar_year_mean,2015,9.5667,n=12,9.5658,n=12,0.0008,0.009
ember-share-gas-de,de,share-gas,calendar_year_mean,2016,12.1658,n=12,12.1649,n=12,0.0009,0.008
ember-share-gas-de,de,share-gas,calendar_year_mean,2017,12.9833,n=12,12.9819,n=12,0.0014,0.011
ember-share-gas-de,de,share-gas,calendar_year_mean,2018,12.4275,n=12,12.4271,n=12,0.0004,0.003
ember-share-gas-de,de,share-gas,calendar_year_mean,2019,14.9408,n=12,14.9412,n=12,0.0003,0.002
ember-share-gas-de,de,share-gas,calendar_year_mean,2020,16.8742,n=12,16.8747,n=12,0.0005,0.003
ember-share-gas-de,de,share-gas,calendar_year_mean,2021,15.6642,n=12,15.6643,n=12,0.0001,0.001
ember-share-gas-de,de,share-gas,calendar_year_mean,2022,13.9508,n=12,13.95,n=12,0.0008,0.006
ember-share-gas-de,de,share-gas,calendar_year_mean,2023,14.3967,n=12,14.3969,n=12,0.0003,0.002
ember-share-gas-de,de,share-gas,calendar_year_mean,2024,15.6942,n=12,15.6938,n=12,0.0004,0.003
ember-share-gas-de,de,share-gas,calendar_year_mean,2025,16.4725,n=12,16.4737,n=12,0.0012,0.008
ember-share-gas-de,de,share-gas,period_min,all,6.83,2015-06,6.829,2015-06,0.001,0.015
ember-share-gas-de,de,share-gas,period_max,all,23.66,2026-01,23.655,2026-01,0.005,0.021
ember-share-gas-gb,gb,share-gas,latest_common_month,2026-06,31.65,,32.58,,0.93,2.938
ember-share-gas-gb,gb,share-gas,calendar_year_mean,2015,29.7533,n=12,31.749,n=12,1.9957,6.707
ember-share-gas-gb,gb,share-gas,calendar_year_mean,2016,44.8833,n=12,45.4068,n=12,0.5235,1.166
ember-share-gas-gb,gb,share-gas,calendar_year_mean,2017,42.3608,n=12,42.8649,n=12,0.5041,1.19
ember-share-gas-gb,gb,share-gas,calendar_year_mean,2018,41.67,n=12,42.2041,n=12,0.5341,1.282
ember-share-gas-gb,gb,share-gas,calendar_year_mean,2019,42.8458,n=12,43.1335,n=12,0.2877,0.671
ember-share-gas-gb,gb,share-gas,calendar_year_mean,2020,37.425,n=12,37.7325,n=12,0.3075,0.822
ember-share-gas-gb,gb,share-gas,calendar_year_mean,2021,42.615,n=12,41.3422,n=12,1.2728,2.987
ember-share-gas-gb,gb,share-gas,calendar_year_mean,2022,41.1692,n=12,39.8175,n=12,1.3517,3.283
ember-share-gas-gb,gb,share-gas,calendar_year_mean,2023,36.6742,n=12,36.0257,n=12,0.6485,1.768
ember-share-gas-gb,gb,share-gas,calendar_year_mean,2024,30.7,n=12,30.8056,n=12,0.1056,0.344
ember-share-gas-gb,gb,share-gas,calendar_year_mean,2025,31.5267,n=12,31.8101,n=12,0.2834,0.899
ember-share-gas-gb,gb,share-gas,period_min,all,19.3,2026-04,20.074,2026-04,0.774,4.01
ember-share-gas-gb,gb,share-gas,period_max,all,50.86,2016-10,50.978,2016-10,0.118,0.232
ember-share-gas-jp,jp,share-gas,latest_common_month,2026-06,,,25.081,,,
ember-share-gas-jp,jp,share-gas,calendar_year_mean,2018,39.0022,n=9,39.0031,n=9,0.0009,0.002
ember-share-gas-jp,jp,share-gas,calendar_year_mean,2019,38.7683,n=12,38.7682,n=12,0.0002,0.0
ember-share-gas-jp,jp,share-gas,calendar_year_mean,2020,38.705,n=12,38.7033,n=12,0.0017,0.004
ember-share-gas-jp,jp,share-gas,calendar_year_mean,2021,34.7708,n=12,34.7717,n=12,0.0009,0.003
ember-share-gas-jp,jp,share-gas,calendar_year_mean,2022,33.965,n=12,33.9638,n=12,0.0012,0.004
ember-share-gas-jp,jp,share-gas,calendar_year_mean,2023,31.7017,n=12,31.7021,n=12,0.0004,0.001
ember-share-gas-jp,jp,share-gas,calendar_year_mean,2024,31.4458,n=12,31.4465,n=12,0.0007,0.002
ember-share-gas-jp,jp,share-gas,calendar_year_mean,2025,30.145,n=12,30.1455,n=12,0.0005,0.002
ember-share-gas-jp,jp,share-gas,period_min,all,26.07,2025-05,24.434,2026-05,1.636,6.275
